time,rawflux,kspflux
1543.78321584873,1.00715581976,1.00026903495
1543.80402902281,1.00661305809,0.99986067354
1543.82490323391,1.00621606770,0.99959808313
1543.84571640845,1.00698520198,1.00049367564
1543.86652958300,1.00643955409,1.00008326241
1543.88740379410,1.00604257714,0.99982108475
1543.90821696911,1.00609547584,1.00000551647
1543.92903014412,1.00539826302,0.99944409059
1543.94990435569,1.00598734679,1.00016183827
1543.97071753070,1.00532722596,0.99963669292
1543.99153070617,1.00559777832,1.00003646219
1544.01240491867,1.00579482279,1.00036334371
1544.03321809415,1.00588504836,1.00058286834
1544.05403126962,1.00483628548,0.99966848839
1544.07490548259,1.00482856819,0.99978946058
1544.09571865806,1.00474547033,0.99983426564
1544.11653183401,1.00359276661,0.99881326525
1544.13740604697,0.99988680262,0.99524999515
1544.15821922338,0.99993059031,0.99541688940
1544.17903240025,0.99963981724,0.99524943384
1544.19990661321,0.99990516957,0.99563486075
1544.22071979009,0.99959414179,0.99544426598
1544.24153296696,0.99998659680,0.99595273444
1544.26240718039,1.00293096560,0.99900181943
1544.28322035726,1.00415789333,1.00033856555
1544.30403353414,1.00383428840,1.00012878652
1544.32490774849,1.00390101422,1.00030611166
1544.34572092583,1.00379351975,1.00030760264
1544.36653410364,1.00280677678,0.99943031015
1544.38740831753,1.00376701780,1.00049168265
1544.40822149534,1.00350089142,1.00032769273
1544.42903467314,1.00348050723,1.00040651945
1544.44990888797,1.00314373779,1.00016718034
1544.47072206624,1.00246422309,0.99958318226
1544.49153524404,1.00190969728,0.99912062813
1544.51240945933,1.00231655230,0.99961428595
1544.53322263760,1.00200597234,0.99938902097
1544.55403581634,1.00225394426,0.99971788623
1544.57491003163,1.00265991425,1.00020120489
1544.59572320990,1.00286426340,1.00047988760
1544.61653638864,1.00257046893,1.00025852247
1544.63741060439,1.00191479244,0.99967319850
1544.65822378360,1.00219364178,1.00001684349
1544.67903696233,1.00217013099,1.00005595515
1544.69991117856,1.00192024696,0.99986678291
1544.72072435776,1.00216256874,1.00016560170
1544.74153753696,1.00189583557,0.99995352967
1544.76241175318,1.00174038577,0.99985048588
1544.78322493285,1.00217742751,1.00033586015
1544.80403811252,1.00169242813,0.99989862939
1544.82491232920,1.00180358137,1.00005409042
1544.84572550887,1.00174562602,1.00003872132
1544.86653868901,1.00111725944,0.99945162746
1544.88741290569,1.00163777284,1.00000935871
1544.90822608583,1.00205853192,1.00046563129
1544.92903926549,1.00231460665,1.00075572167
1544.94991348311,1.00112636560,0.99960192824
1544.97072666371,1.00121420252,0.99972045098
1544.99153984385,1.00102377300,0.99955957441
1545.01241406100,1.00133194786,0.99989503073
1545.03322724160,1.00145525918,1.00004459275
1545.05404042266,1.00136983482,0.99998416798
1545.07491464028,1.00165920175,1.00029706951
1545.09572782088,1.00193611127,1.00059611580
1545.11654100195,1.00123638327,0.99991886989
1545.13741522003,1.00183363180,1.00053593961
1545.15822840063,1.00136706505,1.00008962303
1545.17904158216,1.00160333306,1.00034440716
1545.19991580024,1.00056770366,0.99932828331
1545.22072898131,1.00245622503,1.00123198896
1545.24154216330,1.00144620146,1.00024034816
1545.26241638185,1.00184399247,1.00065422115
1545.28322956339,1.00099697264,0.99982439759
1545.30404274492,1.00099416596,0.99983766599
1545.32491696347,1.00088527465,0.99974461392
1545.34579118202,1.00102103804,0.99989581959
1545.36660436401,1.00061047388,0.99950154605
1545.38741754601,1.00087748670,0.99978409680
1545.40829176502,1.00054468074,0.99946736447
1545.42910494749,0.99996813951,0.99890726448
1545.44991812902,1.00126542248,1.00021901263
1545.47079234896,1.00109327016,1.00006287949
1545.49160553096,1.00089610655,0.99988187453
1545.51241871342,1.00111410461,1.00011561139
1545.53329293290,1.00084656999,0.99986429955
1545.55410611536,1.00103827539,1.00007189542
1545.57491929829,1.00087267028,0.99992252665
1545.59579351777,1.00067415768,0.99974015723
1545.61660670023,1.00086069252,0.99994283346
1545.63741988316,1.00061018718,0.99970851260
1545.65829410311,1.00107858664,1.00019281007
1545.67910728604,1.00078611550,0.99991703268
1545.69992046896,1.00043725166,0.99958466345
1545.72079468891,1.00079300618,0.99995643183
1545.74160787230,1.00091789357,1.00009765357
1545.76242105570,1.00049931423,0.99969584965
1545.78329527564,1.00041494883,0.99962810262
1545.80410845950,1.00083458806,1.00006385079
1545.82492164290,1.00064263437,0.99988860041
1545.84579586331,1.00101879108,1.00028139339
1545.86660904717,1.00054930115,0.99982892347
1545.88742223056,1.00116973108,1.00046559174
1545.90829645097,1.00080532189,1.00011835667
1545.92910963483,1.00062172706,0.99995168402
1545.94992281869,1.00037745253,0.99972460388
1545.97079703957,1.00090137530,1.00026510590
1545.99161022343,1.00055393913,0.99993504470
1546.01242340729,1.00071360183,1.00011176608
1546.03329762863,1.00074974091,1.00016516123
1546.05411081249,1.00085278020,1.00028542051
1546.07492399728,1.00054038224,0.99999059417
1546.09579821862,1.00042268743,0.99989035712
1546.11661140248,1.00078389785,1.00026877531
1546.13742458727,1.00018407016,0.99968688473
1546.15829880862,1.00027958284,0.99980009974
1546.17911199294,1.00111088942,1.00064853456
1546.19992517726,0.99974971367,0.99930572911
1546.22079939907,1.00041483604,0.99998819103
1546.24161258433,1.00065052280,1.00024153617
1546.26242576865,1.00048968094,1.00009815921
1546.28329999046,1.00044526910,1.00007140207
1546.30411317525,1.00067973486,1.00032330310
1546.32492635492,1.00014234571,0.99980338115
1546.34580057627,1.00052909556,1.00020704461
1546.36661376152,1.00095507858,1.00064970452
1546.40830116859,1.00001471803,0.99974275241
