time,kspflux,kspflux_unc
2281.89777624921, 0.99982632960,
2281.91860958254, 1.00017551019,
2281.93944291587, 0.99962008563,
2281.96027624921, 0.99995357640,
2281.98110958254, 1.00026589024,
2282.00194291587, 0.99973742386,
2282.02277624921, 1.00036630283,
2282.04360958254, 0.99992436836,
2282.06444291587, 1.00007413669,
2282.08527624921, 1.00026433195,
2282.10610958254, 0.99998945435,
2282.12694291587, 1.00002369327,
2282.14777624921, 1.00047710426,
2282.16860958254, 1.00005519198,
2282.18944291587, 0.99975247197,
2282.21027624921, 1.00033187491,
2282.23110958254, 1.00012382571,
2282.25194291587, 1.00027987337,
2282.27277624921, 0.99981156698,
2282.29360958254, 0.99967705911,
2282.31444291587, 1.00017112588,
2282.33527624921, 1.00013582089,
2282.35610958254, 1.00021296223,
2282.37694291587, 0.99995875110,
2282.39777624921, 1.00014777614,
2282.41860958254, 0.99999900297,
2282.43944291587, 0.99963432569,
2282.46027624921, 0.99940687513,
2282.48110958254, 1.00017532442,
2282.50194291587, 0.99968548864,
2282.52277624921, 0.99970839179,
2282.54360958254, 1.00022210810,
2282.56444291587, 0.99959836094,
2282.58527624921, 1.00024317566,
2282.60610958254, 1.00038497505,
2282.62694291587, 0.99994492108,
2282.64777624921, 0.99941875787,
2282.66860958254, 0.99982970617,
2282.68944291587, 0.99959073060,
2282.71027624921, 1.00000007002,
2282.73110958254, 1.00025226381,
2282.75194291587, 0.99981781175,
2282.77277624921, 0.99977411914,
2282.79360958254, 0.99944998161,
2282.81444291587, 0.99909317841,
2282.83527624921, 0.99955852374,
2282.85610958254, 0.99930174903,
2282.87694291587, 0.99989462668,
2282.89777624921, 1.00004285443,
2282.91860958254, 1.00062926674,
2282.93944291587, 1.00046061093,
2282.96027624921, 1.00078877604,
2282.98110958254, 0.99942142302,
2283.00194291587, 1.00059083122,
2283.02277624921, 0.99946331171,
2283.04360958254, 1.00068202132,
2283.06444291587, 1.00071323387,
2283.08527624921, 0.99962555921,
2283.10610958254, 1.00014737119,
2283.12694291587, 1.00067804802,
2283.14777624921, 0.99978148311,
2283.16860958254, 1.00023488598,
2283.18944291587, 0.99946373762,
2283.21027624921, 0.99992456386,
2283.23110958254, 0.99987015282,
2283.25194291587, 0.99955485507,
2283.27277624921, 0.99986387314,
2283.29360958254, 0.99985703030,
2283.31444291587, 1.00005231887,
2283.33527624921, 1.00031289426,
2283.35610958254, 1.00000622503,
2283.37694291587, 0.99969436419,
2283.39777624921, 1.00050403571,
2283.41860958254, 0.99687403220,
2283.43944291587, 0.99594333881,
2283.46027624921, 0.99541882264,
2283.48110958254, 0.99600801240,
2283.50194291587, 0.99566853497,
2283.52277624921, 0.99573150640,
2283.54360958254, 0.99725244690,
2283.56444291587, 1.00017130434,
2283.58527624921, 0.99989500130,
2283.60610958254, 0.99986247012,
2283.62694291587, 1.00014923451,
2283.64777624921, 0.99988482015,
2283.66860958254, 1.00040378590,
2283.68944291587, 0.99966677789,
2283.71027624921, 0.99949856010,
2283.73110958254, 0.99980714958,
2283.75194291587, 0.99988826962,
2283.77277624921, 0.99990805007,
2283.79360958254, 0.99975667717,
2283.81444291587, 0.99994730621,
2283.83527624921, 1.00054452310,
2283.85610958254, 1.00021104846,
2283.87694291587, 0.99978293828,
2283.89777624921, 1.00012737265,
2283.91860958254, 0.99987869253,
2283.93944291587, 0.99985595955,
2283.96027624921, 1.00066741782,
2283.98110958254, 1.00044303434,
2284.00194291587, 0.99995902328,
2284.02277624921, 1.00000171176,
2284.04360958254, 1.00002467247,
2284.06444291587, 0.99980490888,
2284.08527624921, 1.00018346252,
2284.10610958254, 1.00012787095,
2284.12694291587, 0.99967165550,
2284.14777624921, 1.00049891054,
2284.16860958254, 1.00014525179,
2284.18944291587, 0.99972707784,
2284.21027624921, 1.00037078519,
2284.23110958254, 1.00009833323,
2284.25194291587, 0.99981643495,
2284.27277624921, 0.99990443502,
2284.29360958254, 0.99978462016,
2284.31444291587, 1.00019960650,
2284.33527624921, 1.00014927239,
2284.35610958254, 0.99989733283,
2284.37694291587, 0.99977569809,
2284.39777624921, 0.99972787313,
2284.41860958254, 0.99982652129,
2284.43944291587, 1.00025944067,
